user_id,signup_date,channel
43121,2019-07-09,ORGANIC
94898,2019-07-19,PPC
96221,2019-07-23,ORGANIC
9405,2019-07-07,PPC
39937,2019-07-07,PPC
84736,2019-07-03,PPC
29098,2019-07-17,PPC
44401,2019-07-23,ORGANIC
44049,2019-07-24,ORGANIC
26666,2019-07-26,EMAIL
16543,2019-07-18,EMAIL
55644,2019-07-15,ORGANIC
2884,2019-07-19,PPC
81598,2019-07-04,PPC
59426,2019-07-06,ORGANIC
89173,2019-07-26,ORGANIC
56482,2019-07-26,ORGANIC
8123,2019-07-24,ORGANIC
10042,2019-07-02,ORGANIC
37066,2019-07-15,ORGANIC
80449,2019-07-10,PPC
91117,2019-07-27,ORGANIC
62580,2019-07-15,PPC
10501,2019-07-11,ORGANIC
46345,2019-07-25,PPC
1226,2019-07-04,PPC
12622,2019-07-03,EMAIL
49334,2019-07-25,ORGANIC
6125,2019-07-24,PPC
63507,2019-07-20,ORGANIC
90047,2019-07-18,EMAIL
54593,2019-07-17,PPC
16612,2019-07-25,PPC
55944,2019-07-17,ORGANIC
9440,2019-07-09,ORGANIC
95926,2019-07-07,ORGANIC
19936,2019-07-04,ORGANIC
91915,2019-07-24,PPC
40384,2019-07-03,PPC
45224,2019-07-09,PPC
82818,2019-07-22,ORGANIC
62414,2019-07-25,ORGANIC
26758,2019-07-07,PPC
99502,2019-07-12,ORGANIC
66361,2019-07-08,EMAIL
81225,2019-07-16,ORGANIC
58452,2019-07-05,PPC
74497,2019-07-10,PPC
93548,2019-07-24,ORGANIC
77972,2019-07-24,PPC
68004,2019-07-17,ORGANIC
70009,2019-07-18,ORGANIC
2223,2019-07-18,PPC
30847,2019-07-24,ORGANIC
54540,2019-07-06,ORGANIC
19427,2019-07-25,PPC
44750,2019-07-02,ORGANIC
22704,2019-07-25,ORGANIC
51514,2019-07-19,PPC
6763,2019-07-26,ORGANIC
41341,2019-07-03,PPC
89354,2019-07-14,PPC
94238,2019-07-14,ORGANIC
61760,2019-07-25,PPC
38351,2019-07-09,PPC
95998,2019-07-02,ORGANIC
81018,2019-07-20,ORGANIC
55884,2019-07-10,EMAIL
75040,2019-07-24,PPC
79139,2019-07-16,ORGANIC
31910,2019-07-10,PPC
33938,2019-07-11,ORGANIC
11339,2019-07-17,ORGANIC
89697,2019-07-25,EMAIL
95245,2019-07-02,ORGANIC
6034,2019-07-02,EMAIL
61143,2019-07-02,PPC
84277,2019-07-13,ORGANIC
40876,2019-07-19,ORGANIC
50445,2019-07-21,PPC
30783,2019-07-08,ORGANIC
56412,2019-07-13,ORGANIC
93917,2019-07-02,ORGANIC
92453,2019-07-18,ORGANIC
49897,2019-07-21,ORGANIC
19885,2019-07-03,EMAIL
28429,2019-07-04,PPC
40313,2019-07-04,EMAIL
14952,2019-07-03,ORGANIC
6167,2019-07-14,ORGANIC
68824,2019-07-18,PPC
18548,2019-07-16,ORGANIC
82472,2019-07-26,ORGANIC
50373,2019-07-03,PPC
39520,2019-07-16,EMAIL
64630,2019-07-10,ORGANIC
62515,2019-07-23,PPC
20553,2019-07-24,ORGANIC
20704,2019-07-02,ORGANIC
68682,2019-07-17,PPC
4045,2019-07-25,ORGANIC
33955,2019-07-07,EMAIL
34546,2019-07-07,ORGANIC
41963,2019-07-26,PPC
24496,2019-07-04,PPC
11658,2019-07-25,ORGANIC
24358,2019-07-07,PPC
44207,2019-07-19,ORGANIC
33378,2019-07-20,ORGANIC
50742,2019-07-22,EMAIL
29932,2019-07-11,ORGANIC
40895,2019-07-04,PPC
98254,2019-07-24,PPC
55717,2019-07-25,PPC
14824,2019-07-22,ORGANIC
6485,2019-07-14,ORGANIC
11025,2019-07-25,ORGANIC
11526,2019-07-03,EMAIL
82477,2019-07-25,PPC
26903,2019-07-09,ORGANIC
61031,2019-07-06,EMAIL
87560,2019-07-03,ORGANIC
84940,2019-07-03,ORGANIC
31619,2019-07-11,PPC
94472,2019-07-22,ORGANIC
77331,2019-07-10,ORGANIC
98295,2019-07-17,ORGANIC
18492,2019-07-25,ORGANIC
89839,2019-07-27,EMAIL
51572,2019-07-27,ORGANIC
65621,2019-07-22,ORGANIC
76254,2019-07-11,PPC
28575,2019-07-16,PPC
27386,2019-07-02,ORGANIC
18051,2019-07-03,ORGANIC
16101,2019-07-05,ORGANIC
12107,2019-07-10,ORGANIC
63548,2019-07-23,ORGANIC
44963,2019-07-02,ORGANIC
34142,2019-07-15,ORGANIC
51049,2019-07-06,PPC
96147,2019-07-11,ORGANIC
59691,2019-07-02,ORGANIC
24538,2019-07-04,PPC
58036,2019-07-19,PPC
49915,2019-07-13,ORGANIC
97019,2019-07-19,ORGANIC
44387,2019-07-27,ORGANIC
63483,2019-07-06,ORGANIC
19329,2019-07-13,EMAIL
56122,2019-07-17,ORGANIC
19308,2019-07-09,ORGANIC
56583,2019-07-19,ORGANIC
4982,2019-07-06,ORGANIC
10064,2019-07-11,PPC
89145,2019-07-03,EMAIL
44680,2019-07-06,PPC
90205,2019-07-23,ORGANIC
84831,2019-07-14,EMAIL
75482,2019-07-06,ORGANIC
60673,2019-07-14,PPC
10243,2019-07-11,ORGANIC
59137,2019-07-13,ORGANIC
86441,2019-07-19,ORGANIC
10809,2019-07-04,ORGANIC
27705,2019-07-07,PPC
8660,2019-07-04,PPC
66926,2019-07-21,ORGANIC
13210,2019-07-25,PPC
53259,2019-07-24,PPC
59460,2019-07-09,PPC
14129,2019-07-21,PPC
11267,2019-07-06,ORGANIC
72332,2019-07-06,PPC
45090,2019-07-04,ORGANIC
20721,2019-07-13,ORGANIC
87293,2019-07-02,ORGANIC
52691,2019-07-02,PPC
76958,2019-07-20,PPC
97379,2019-07-15,PPC
55413,2019-07-18,ORGANIC
58201,2019-07-10,ORGANIC
48538,2019-07-06,ORGANIC
62163,2019-07-05,ORGANIC
34313,2019-07-12,PPC
59941,2019-07-24,PPC
12170,2019-07-12,ORGANIC
79525,2019-07-13,PPC
74410,2019-07-08,ORGANIC
84844,2019-07-03,PPC
5635,2019-07-20,PPC
48714,2019-07-10,PPC
81759,2019-07-02,ORGANIC
54468,2019-07-14,PPC
79974,2019-07-12,ORGANIC
19587,2019-07-12,ORGANIC
30054,2019-07-20,PPC
85367,2019-07-07,ORGANIC
46854,2019-07-03,ORGANIC
39030,2019-07-20,PPC
55138,2019-07-21,PPC
32653,2019-07-17,PPC
40826,2019-07-23,ORGANIC
75019,2019-07-10,ORGANIC
83041,2019-07-21,ORGANIC
2770,2019-07-02,ORGANIC
82666,2019-07-13,PPC
64937,2019-07-18,ORGANIC
28985,2019-07-10,ORGANIC
40411,2019-07-26,PPC
19935,2019-07-06,PPC
21695,2019-07-11,PPC
80681,2019-07-23,PPC
77071,2019-07-18,ORGANIC
99078,2019-07-23,ORGANIC
72447,2019-07-10,ORGANIC
35385,2019-07-21,ORGANIC
65769,2019-07-13,EMAIL
97323,2019-07-21,ORGANIC
93026,2019-07-13,ORGANIC
29289,2019-07-27,ORGANIC
85491,2019-07-11,ORGANIC
56447,2019-07-02,PPC
66717,2019-07-05,ORGANIC
14395,2019-07-14,ORGANIC
84357,2019-07-23,ORGANIC
22186,2019-07-20,EMAIL
83193,2019-07-02,ORGANIC
78009,2019-07-13,PPC
53199,2019-07-22,ORGANIC
35283,2019-07-17,ORGANIC
26862,2019-07-05,PPC
22251,2019-07-10,ORGANIC
46852,2019-07-05,PPC
98729,2019-07-18,ORGANIC
69311,2019-07-10,ORGANIC
31253,2019-07-06,ORGANIC
13398,2019-07-21,EMAIL
3961,2019-07-02,PPC
75855,2019-07-16,ORGANIC
31008,2019-07-21,ORGANIC
36532,2019-07-25,ORGANIC
52777,2019-07-07,ORGANIC
40016,2019-07-17,PPC
35306,2019-07-21,PPC
7429,2019-07-10,PPC
49473,2019-07-03,ORGANIC
26820,2019-07-10,PPC
26514,2019-07-16,PPC
29413,2019-07-11,ORGANIC
97429,2019-07-15,PPC
73039,2019-07-09,ORGANIC
11371,2019-07-14,ORGANIC
24354,2019-07-08,ORGANIC
41646,2019-07-20,PPC
9411,2019-07-18,ORGANIC
86315,2019-07-08,PPC
4573,2019-07-21,ORGANIC
8995,2019-07-23,ORGANIC
65404,2019-07-22,ORGANIC
24152,2019-07-22,ORGANIC
93389,2019-07-04,PPC
50385,2019-07-08,PPC
18362,2019-07-05,ORGANIC
74890,2019-07-02,EMAIL
97258,2019-07-16,PPC
20905,2019-07-13,PPC
80836,2019-07-07,PPC
55524,2019-07-08,PPC
66691,2019-07-09,ORGANIC
18367,2019-07-07,ORGANIC
30873,2019-07-19,PPC
10051,2019-07-11,ORGANIC
18296,2019-07-07,PPC
86976,2019-07-22,ORGANIC
84994,2019-07-17,PPC
75469,2019-07-13,PPC
18589,2019-07-21,PPC
52553,2019-07-09,ORGANIC
3554,2019-07-27,PPC
76523,2019-07-26,ORGANIC
18111,2019-07-02,ORGANIC
35542,2019-07-24,PPC
62457,2019-07-23,ORGANIC
91277,2019-07-04,ORGANIC
94171,2019-07-11,ORGANIC
50592,2019-07-02,EMAIL
54259,2019-07-11,EMAIL
32663,2019-07-18,PPC
99805,2019-07-25,PPC
70432,2019-07-22,ORGANIC
69885,2019-07-02,ORGANIC
75319,2019-07-04,ORGANIC
21261,2019-07-23,PPC
46788,2019-07-12,PPC
33677,2019-07-15,PPC
7903,2019-07-09,ORGANIC
20042,2019-07-12,PPC
48469,2019-07-20,ORGANIC
27141,2019-07-09,ORGANIC
28196,2019-07-25,PPC
74475,2019-07-10,ORGANIC
8305,2019-07-04,ORGANIC
75699,2019-07-07,ORGANIC
71403,2019-07-19,ORGANIC
45053,2019-07-02,ORGANIC
96002,2019-07-17,ORGANIC
29910,2019-07-14,ORGANIC
5053,2019-07-23,ORGANIC
28473,2019-07-24,ORGANIC
13375,2019-07-04,ORGANIC
36092,2019-07-22,ORGANIC
97150,2019-07-08,PPC
3762,2019-07-09,ORGANIC
78362,2019-07-15,ORGANIC
96804,2019-07-21,ORGANIC
31929,2019-07-21,ORGANIC
34026,2019-07-13,ORGANIC
2153,2019-07-12,PPC
56408,2019-07-27,PPC
94975,2019-07-03,ORGANIC
13349,2019-07-04,EMAIL
39572,2019-07-27,ORGANIC
80550,2019-07-13,ORGANIC
16957,2019-07-19,PPC
95510,2019-07-15,ORGANIC
32358,2019-07-08,EMAIL
77466,2019-07-20,ORGANIC
53292,2019-07-12,ORGANIC
27906,2019-07-17,PPC
68630,2019-07-23,EMAIL
72188,2019-07-03,ORGANIC
84982,2019-07-08,PPC
88369,2019-07-21,ORGANIC
8594,2019-07-20,PPC
9216,2019-07-16,ORGANIC
86418,2019-07-27,ORGANIC
40060,2019-07-03,ORGANIC
87521,2019-07-12,PPC
76875,2019-07-20,EMAIL
77559,2019-07-02,EMAIL
83843,2019-07-10,PPC
21473,2019-07-27,PPC
50030,2019-07-24,ORGANIC
59429,2019-07-03,ORGANIC
49154,2019-07-05,ORGANIC
61901,2019-07-21,ORGANIC
67676,2019-07-22,EMAIL
96727,2019-07-23,ORGANIC
45948,2019-07-04,PPC
81666,2019-07-22,PPC
65764,2019-07-27,PPC
86076,2019-07-26,PPC
34387,2019-07-20,PPC
41864,2019-07-12,ORGANIC
79878,2019-07-22,ORGANIC
4769,2019-07-04,ORGANIC
49385,2019-07-05,ORGANIC
14453,2019-07-13,ORGANIC
33761,2019-07-25,EMAIL
93340,2019-07-17,PPC
29639,2019-07-20,PPC
19560,2019-07-17,ORGANIC
58719,2019-07-27,ORGANIC
97021,2019-07-15,ORGANIC
27124,2019-07-04,PPC
52801,2019-07-21,ORGANIC
96990,2019-07-10,ORGANIC
48898,2019-07-22,EMAIL
74983,2019-07-22,PPC
61712,2019-07-25,ORGANIC
51538,2019-07-13,ORGANIC
28776,2019-07-25,EMAIL
33052,2019-07-23,EMAIL
73680,2019-07-22,PPC
75625,2019-07-16,ORGANIC
23854,2019-07-16,EMAIL
93881,2019-07-02,PPC
71432,2019-07-25,PPC
81455,2019-07-24,ORGANIC
95834,2019-07-19,PPC
74878,2019-07-19,ORGANIC
37261,2019-07-16,ORGANIC
55645,2019-07-03,ORGANIC
81829,2019-07-14,ORGANIC
10976,2019-07-21,EMAIL
59275,2019-07-09,ORGANIC
44979,2019-07-18,EMAIL
32455,2019-07-18,ORGANIC
59940,2019-07-04,PPC
23884,2019-07-10,EMAIL
59641,2019-07-08,PPC
82685,2019-07-24,ORGANIC
59155,2019-07-09,ORGANIC
26600,2019-07-11,PPC
47356,2019-07-13,PPC
41936,2019-07-15,ORGANIC
24401,2019-07-07,EMAIL
22091,2019-07-06,PPC
60925,2019-07-26,PPC
11079,2019-07-08,PPC
38709,2019-07-11,PPC
90780,2019-07-16,PPC
93459,2019-07-12,PPC
67673,2019-07-05,ORGANIC
6240,2019-07-24,ORGANIC
82622,2019-07-09,ORGANIC
68119,2019-07-07,PPC
14132,2019-07-06,PPC
93383,2019-07-26,PPC
6952,2019-07-16,PPC
66955,2019-07-02,PPC
62678,2019-07-23,ORGANIC
39480,2019-07-24,PPC
49836,2019-07-26,ORGANIC
13039,2019-07-24,ORGANIC
11787,2019-07-03,PPC
42191,2019-07-03,EMAIL
68840,2019-07-14,PPC
75002,2019-07-08,PPC
67079,2019-07-27,ORGANIC
29716,2019-07-05,ORGANIC
77684,2019-07-08,ORGANIC
50151,2019-07-16,ORGANIC
94208,2019-07-17,EMAIL
67965,2019-07-04,ORGANIC
14160,2019-07-17,ORGANIC
85836,2019-07-02,ORGANIC
55400,2019-07-02,PPC
39834,2019-07-18,PPC
20507,2019-07-11,ORGANIC
41792,2019-07-02,ORGANIC
71525,2019-07-03,ORGANIC
38451,2019-07-03,PPC
54578,2019-07-24,PPC
16245,2019-07-20,ORGANIC
62044,2019-07-15,ORGANIC
73706,2019-07-02,PPC
26738,2019-07-27,ORGANIC
52033,2019-07-15,EMAIL
19299,2019-07-11,PPC
58430,2019-07-10,PPC
79933,2019-07-05,ORGANIC
98418,2019-07-02,ORGANIC
9241,2019-07-13,PPC
70188,2019-07-07,PPC
25373,2019-07-09,ORGANIC
38795,2019-07-02,ORGANIC
13038,2019-07-27,EMAIL
81135,2019-07-25,ORGANIC
68932,2019-07-11,PPC
44350,2019-07-07,PPC
43683,2019-07-14,PPC
30627,2019-07-07,PPC
86717,2019-07-19,PPC
1068,2019-07-03,ORGANIC
26808,2019-07-18,PPC
45447,2019-07-03,ORGANIC
4992,2019-07-20,ORGANIC
75115,2019-07-16,ORGANIC
45084,2019-07-24,PPC
44953,2019-07-13,ORGANIC
13363,2019-07-26,ORGANIC
84343,2019-07-14,EMAIL
41925,2019-07-15,EMAIL
75702,2019-07-26,ORGANIC
45985,2019-07-04,ORGANIC
43148,2019-07-21,EMAIL
89543,2019-07-03,ORGANIC
86972,2019-07-04,EMAIL
70139,2019-07-10,ORGANIC
13596,2019-07-03,ORGANIC
91073,2019-07-16,ORGANIC
46389,2019-07-09,PPC
74010,2019-07-06,ORGANIC
89056,2019-07-02,PPC
58913,2019-07-24,ORGANIC
16384,2019-07-06,PPC
47741,2019-07-14,ORGANIC
70434,2019-07-16,EMAIL
16572,2019-07-13,ORGANIC
1415,2019-07-04,PPC
18370,2019-07-08,ORGANIC
10578,2019-07-04,ORGANIC
4206,2019-07-07,PPC
44888,2019-07-19,ORGANIC
76924,2019-07-21,ORGANIC
66445,2019-07-12,PPC
34262,2019-07-06,PPC
61894,2019-07-07,ORGANIC
30558,2019-07-24,PPC
81440,2019-07-15,ORGANIC
94752,2019-07-24,ORGANIC
46981,2019-07-19,ORGANIC
29537,2019-07-21,ORGANIC
70828,2019-07-10,ORGANIC
75976,2019-07-18,ORGANIC
7832,2019-07-08,PPC
3832,2019-07-08,PPC
54743,2019-07-02,EMAIL
64193,2019-07-24,PPC
64538,2019-07-07,EMAIL
45392,2019-07-02,ORGANIC
84295,2019-07-19,PPC
97105,2019-07-02,PPC
94984,2019-07-12,ORGANIC
14798,2019-07-15,ORGANIC
75609,2019-07-11,PPC
98631,2019-07-05,ORGANIC
19512,2019-07-05,PPC
33257,2019-07-14,PPC
21893,2019-07-03,EMAIL
32232,2019-07-23,ORGANIC
45256,2019-07-25,ORGANIC
22546,2019-07-12,ORGANIC
90607,2019-07-02,PPC
45402,2019-07-22,ORGANIC
69392,2019-07-25,ORGANIC
2082,2019-07-17,PPC
25267,2019-07-04,EMAIL
74845,2019-07-20,ORGANIC
58928,2019-07-12,PPC
42085,2019-07-25,ORGANIC
85547,2019-07-27,ORGANIC
95862,2019-07-19,ORGANIC
51444,2019-07-06,ORGANIC
57839,2019-07-27,ORGANIC
90685,2019-07-23,PPC
69878,2019-07-12,ORGANIC
24813,2019-07-20,ORGANIC
73961,2019-07-13,ORGANIC
76635,2019-07-22,ORGANIC
46720,2019-07-02,PPC
35898,2019-07-12,ORGANIC
48245,2019-07-21,PPC
69294,2019-07-14,PPC
74099,2019-07-05,ORGANIC
20750,2019-07-11,EMAIL
83290,2019-07-10,ORGANIC
73858,2019-07-03,ORGANIC
94732,2019-07-18,ORGANIC
68300,2019-07-20,ORGANIC
69038,2019-07-15,ORGANIC
74757,2019-07-04,PPC
97523,2019-07-05,ORGANIC
69928,2019-07-19,ORGANIC
73489,2019-07-09,ORGANIC
8672,2019-07-17,PPC
15318,2019-07-14,ORGANIC
66635,2019-07-15,ORGANIC
5579,2019-07-16,ORGANIC
25191,2019-07-11,ORGANIC
49866,2019-07-18,EMAIL
29159,2019-07-14,PPC
14441,2019-07-06,PPC
17345,2019-07-25,ORGANIC
7568,2019-07-06,PPC
13792,2019-07-14,PPC
93862,2019-07-21,EMAIL
28924,2019-07-02,ORGANIC
90809,2019-07-12,PPC
74382,2019-07-14,ORGANIC
2549,2019-07-11,ORGANIC
99702,2019-07-11,ORGANIC
30622,2019-07-24,PPC
58147,2019-07-21,PPC
92755,2019-07-24,ORGANIC
33427,2019-07-08,PPC
29963,2019-07-09,ORGANIC
36962,2019-07-16,ORGANIC
62035,2019-07-15,ORGANIC
24833,2019-07-12,PPC
51731,2019-07-11,ORGANIC
32152,2019-07-10,ORGANIC
91705,2019-07-26,ORGANIC
81216,2019-07-20,EMAIL
1632,2019-07-24,PPC
75884,2019-07-24,ORGANIC
39240,2019-07-08,EMAIL
1228,2019-07-20,ORGANIC
1186,2019-07-03,ORGANIC
88088,2019-07-11,PPC
82659,2019-07-22,ORGANIC
70805,2019-07-24,PPC
81025,2019-07-21,EMAIL
46591,2019-07-18,ORGANIC
88507,2019-07-22,ORGANIC
16458,2019-07-02,EMAIL
49998,2019-07-02,ORGANIC
92091,2019-07-20,PPC
46407,2019-07-25,PPC
28737,2019-07-21,PPC
85880,2019-07-06,PPC
49613,2019-07-14,ORGANIC
99661,2019-07-21,PPC
67217,2019-07-20,ORGANIC
47234,2019-07-15,ORGANIC
25717,2019-07-07,PPC
77693,2019-07-19,PPC
34038,2019-07-10,ORGANIC
30175,2019-07-26,ORGANIC
15849,2019-07-20,ORGANIC
58870,2019-07-14,ORGANIC
67780,2019-07-05,ORGANIC
60164,2019-07-21,ORGANIC
49278,2019-07-12,PPC
40874,2019-07-10,EMAIL
14199,2019-07-06,ORGANIC
14852,2019-07-22,PPC
89206,2019-07-12,ORGANIC
65551,2019-07-14,PPC
2449,2019-07-13,ORGANIC
5296,2019-07-13,EMAIL
50966,2019-07-15,ORGANIC
5961,2019-07-20,ORGANIC
35264,2019-07-21,PPC
39750,2019-07-16,PPC
36879,2019-07-21,EMAIL
46993,2019-07-15,ORGANIC
84393,2019-07-17,ORGANIC
40395,2019-07-11,PPC
81694,2019-07-24,ORGANIC
27580,2019-07-20,ORGANIC
78530,2019-07-09,ORGANIC
48109,2019-07-09,PPC
7855,2019-07-26,ORGANIC
14827,2019-07-19,PPC
6276,2019-07-05,ORGANIC
78334,2019-07-06,ORGANIC
27947,2019-07-20,ORGANIC
62766,2019-07-21,PPC
87939,2019-07-24,ORGANIC
52148,2019-07-06,PPC
89905,2019-07-24,ORGANIC
44853,2019-07-02,PPC
97382,2019-07-05,ORGANIC
32866,2019-07-12,PPC
64789,2019-07-18,PPC
45413,2019-07-02,ORGANIC
15637,2019-07-26,ORGANIC
52948,2019-07-10,PPC
82225,2019-07-24,ORGANIC
51948,2019-07-17,ORGANIC
13804,2019-07-24,PPC
46096,2019-07-19,PPC
25770,2019-07-15,ORGANIC
85673,2019-07-26,PPC
74373,2019-07-14,ORGANIC
46691,2019-07-13,PPC
91050,2019-07-05,PPC
54856,2019-07-14,PPC
23500,2019-07-04,EMAIL
75558,2019-07-21,ORGANIC
31812,2019-07-19,PPC
41911,2019-07-11,PPC
15996,2019-07-19,PPC
5083,2019-07-16,ORGANIC
82239,2019-07-07,PPC
79153,2019-07-04,ORGANIC
42375,2019-07-18,ORGANIC
66466,2019-07-09,EMAIL
82993,2019-07-21,ORGANIC
29097,2019-07-07,PPC
83032,2019-07-03,PPC
23543,2019-07-25,PPC
80635,2019-07-02,EMAIL
66798,2019-07-06,EMAIL
87512,2019-07-17,PPC
61267,2019-07-15,EMAIL
35761,2019-07-24,ORGANIC
84356,2019-07-07,ORGANIC
51532,2019-07-04,ORGANIC
14574,2019-07-10,ORGANIC
69784,2019-07-22,ORGANIC
72239,2019-07-24,PPC
66681,2019-07-08,PPC
5584,2019-07-05,PPC
68172,2019-07-13,ORGANIC
48325,2019-07-26,PPC
87964,2019-07-11,PPC
43363,2019-07-09,PPC
6477,2019-07-16,PPC
17629,2019-07-10,PPC
53064,2019-07-15,ORGANIC
27970,2019-07-20,PPC
20920,2019-07-21,PPC
87613,2019-07-14,ORGANIC
42691,2019-07-23,PPC
51448,2019-07-05,ORGANIC
59292,2019-07-11,ORGANIC
99657,2019-07-16,ORGANIC
35375,2019-07-03,EMAIL
15234,2019-07-14,PPC
90277,2019-07-19,PPC
91799,2019-07-25,ORGANIC
73278,2019-07-03,PPC
65370,2019-07-10,EMAIL
21673,2019-07-11,EMAIL
5924,2019-07-10,EMAIL
34259,2019-07-27,PPC
45032,2019-07-22,ORGANIC
25141,2019-07-15,ORGANIC
18457,2019-07-20,ORGANIC
84649,2019-07-09,ORGANIC
7836,2019-07-14,ORGANIC
81984,2019-07-08,EMAIL
53332,2019-07-14,ORGANIC
28325,2019-07-10,PPC
67586,2019-07-23,ORGANIC
63935,2019-07-02,PPC
43583,2019-07-02,PPC
29395,2019-07-05,ORGANIC
72681,2019-07-02,ORGANIC
33700,2019-07-24,ORGANIC
49538,2019-07-24,PPC
71582,2019-07-18,PPC
87657,2019-07-05,PPC
22422,2019-07-11,PPC
15121,2019-07-19,PPC
77900,2019-07-11,ORGANIC
98416,2019-07-27,ORGANIC
9354,2019-07-18,EMAIL
9551,2019-07-25,PPC
38862,2019-07-21,ORGANIC
55781,2019-07-11,PPC
61653,2019-07-26,ORGANIC
60876,2019-07-15,ORGANIC
8505,2019-07-07,ORGANIC
6316,2019-07-10,PPC
80074,2019-07-17,ORGANIC
46836,2019-07-16,PPC
44794,2019-07-19,PPC
37974,2019-07-03,ORGANIC
72643,2019-07-16,ORGANIC
2259,2019-07-07,ORGANIC
71140,2019-07-27,ORGANIC
89995,2019-07-13,ORGANIC
86041,2019-07-05,ORGANIC
33848,2019-07-20,ORGANIC
87954,2019-07-24,ORGANIC
20718,2019-07-26,PPC
75911,2019-07-13,PPC
4227,2019-07-22,PPC
97576,2019-07-02,PPC
81669,2019-07-04,PPC
16786,2019-07-10,PPC
50304,2019-07-08,PPC
15870,2019-07-23,PPC
37481,2019-07-26,EMAIL
97987,2019-07-10,ORGANIC
94503,2019-07-15,ORGANIC
54628,2019-07-20,PPC
61829,2019-07-23,PPC
37640,2019-07-06,ORGANIC
56998,2019-07-14,ORGANIC
75055,2019-07-25,ORGANIC
33977,2019-07-21,PPC
50771,2019-07-02,EMAIL
84075,2019-07-14,ORGANIC
55414,2019-07-20,ORGANIC
18891,2019-07-02,ORGANIC
77927,2019-07-04,PPC
96574,2019-07-17,PPC
88803,2019-07-02,ORGANIC
58294,2019-07-13,EMAIL
61250,2019-07-14,ORGANIC
35513,2019-07-24,PPC
43412,2019-07-08,PPC
35592,2019-07-15,ORGANIC
5247,2019-07-05,PPC
95894,2019-07-07,ORGANIC
65745,2019-07-12,PPC
36840,2019-07-14,ORGANIC
68180,2019-07-15,ORGANIC
25787,2019-07-23,PPC
48080,2019-07-03,ORGANIC
72657,2019-07-19,ORGANIC
64449,2019-07-07,PPC
75853,2019-07-16,ORGANIC
56941,2019-07-20,ORGANIC
6083,2019-07-15,ORGANIC
43057,2019-07-17,PPC
76574,2019-08-08,ORGANIC
85204,2019-08-08,PPC
57612,2019-08-24,PPC
40561,2019-08-10,ORGANIC
60666,2019-08-25,EMAIL
48450,2019-08-27,EMAIL
94874,2019-08-25,ORGANIC
44237,2019-08-08,PPC
53443,2019-08-09,ORGANIC
47420,2019-08-27,PPC
37653,2019-08-06,ORGANIC
85387,2019-08-11,ORGANIC
28562,2019-08-03,PPC
70619,2019-08-15,ORGANIC
89649,2019-08-20,ORGANIC
56921,2019-08-16,ORGANIC
92845,2019-08-06,PPC
2477,2019-08-12,PPC
26884,2019-08-17,PPC
15317,2019-08-21,ORGANIC
44532,2019-08-03,ORGANIC
3307,2019-08-27,EMAIL
80163,2019-08-19,PPC
55398,2019-08-13,ORGANIC
49286,2019-08-21,ORGANIC
67100,2019-08-21,PPC
74021,2019-08-26,PPC
91558,2019-08-23,ORGANIC
64618,2019-08-10,EMAIL
64010,2019-08-25,ORGANIC
72722,2019-08-25,ORGANIC
28791,2019-08-10,PPC
45892,2019-08-03,ORGANIC
91262,2019-08-21,ORGANIC
54749,2019-08-22,EMAIL
60203,2019-08-03,ORGANIC
49242,2019-08-04,PPC
28333,2019-08-10,ORGANIC
31293,2019-08-11,PPC
14995,2019-08-07,PPC
98678,2019-08-22,PPC
48981,2019-08-04,ORGANIC
73093,2019-08-26,ORGANIC
37865,2019-08-20,ORGANIC
27053,2019-08-06,PPC
82607,2019-08-05,EMAIL
63954,2019-08-04,ORGANIC
66671,2019-08-20,EMAIL
77508,2019-08-08,ORGANIC
25425,2019-08-05,PPC
44053,2019-08-06,PPC
51621,2019-08-27,ORGANIC
15529,2019-08-18,ORGANIC
56591,2019-08-03,ORGANIC
16060,2019-08-15,ORGANIC
95823,2019-08-04,EMAIL
89310,2019-08-12,ORGANIC
9779,2019-08-24,PPC
87845,2019-08-10,ORGANIC
90943,2019-08-02,ORGANIC
59226,2019-08-27,ORGANIC
10137,2019-08-02,ORGANIC
84499,2019-08-24,PPC
84669,2019-08-21,ORGANIC
91710,2019-08-23,ORGANIC
14113,2019-08-24,ORGANIC
83700,2019-08-26,PPC
94820,2019-08-08,PPC
90040,2019-08-16,EMAIL
54801,2019-08-11,ORGANIC
19689,2019-08-07,ORGANIC
22625,2019-08-23,PPC
46099,2019-08-17,ORGANIC
16116,2019-08-03,EMAIL
51883,2019-08-17,PPC
83227,2019-08-11,ORGANIC
90853,2019-08-08,ORGANIC
28836,2019-08-13,ORGANIC
43332,2019-08-02,PPC
37973,2019-08-17,ORGANIC
56821,2019-08-19,PPC
12838,2019-08-21,PPC
34655,2019-08-21,ORGANIC
26083,2019-08-24,ORGANIC
59248,2019-08-06,ORGANIC
44486,2019-08-13,ORGANIC
92260,2019-08-12,ORGANIC
29642,2019-08-10,PPC
86437,2019-08-26,ORGANIC
9175,2019-08-22,ORGANIC
77097,2019-08-21,PPC
23722,2019-08-25,PPC
76907,2019-08-22,ORGANIC
94893,2019-08-26,PPC
10769,2019-08-12,ORGANIC
86661,2019-08-12,ORGANIC
17051,2019-08-03,PPC
60356,2019-08-26,ORGANIC
44593,2019-08-21,ORGANIC
32034,2019-08-16,ORGANIC
76172,2019-08-15,ORGANIC
77292,2019-08-11,ORGANIC
65451,2019-08-09,EMAIL
