user_id,act_timestamp,act_type
37066,2019-07-17,Add_Flavour
80449,2019-07-14,Add_Flavour
80449,2019-07-19,Select_Category
91117,2019-08-13,Add_Flavour
91117,2019-08-14,Select_Category
62580,2019-08-03,Add_Flavour
10501,2019-07-26,Add_Flavour
46345,2019-08-04,Add_Flavour
46345,2019-08-12,Select_Category
1226,2019-07-17,Add_Flavour
12622,2019-07-17,Add_Flavour
12622,2019-07-21,Select_Category
49334,2019-07-26,Add_Flavour
6125,2019-08-05,Add_Flavour
6125,2019-08-09,Select_Category
63507,2019-07-29,Add_Flavour
54593,2019-07-25,Add_Flavour
16612,2019-08-10,Add_Flavour
55944,2019-08-05,Add_Flavour
55944,2019-08-05,Select_Category
9440,2019-07-12,Add_Flavour
9440,2019-07-26,Select_Category
95926,2019-07-13,Add_Flavour
95926,2019-07-26,Select_Category
19936,2019-07-06,Add_Flavour
91915,2019-07-24,Add_Flavour
40384,2019-07-05,Add_Flavour
40384,2019-07-18,Select_Category
82818,2019-08-02,Add_Flavour
26758,2019-07-19,Add_Flavour
26758,2019-07-24,Select_Category
99502,2019-07-22,Add_Flavour
81225,2019-07-27,Add_Flavour
81225,2019-08-02,Select_Category
58452,2019-07-10,Add_Flavour
58452,2019-07-11,Select_Category
74497,2019-07-22,Add_Flavour
77972,2019-07-27,Add_Flavour
77972,2019-08-04,Select_Category
70009,2019-07-23,Add_Flavour
70009,2019-07-23,Select_Category
2223,2019-07-29,Add_Flavour
54540,2019-07-12,Add_Flavour
54540,2019-07-22,Select_Category
19427,2019-07-29,Add_Flavour
19427,2019-08-09,Select_Category
44750,2019-07-19,Add_Flavour
44750,2019-07-21,Select_Category
22704,2019-08-11,Add_Flavour
51514,2019-07-22,Add_Flavour
6763,2019-07-27,Add_Flavour
6763,2019-08-11,Select_Category
41341,2019-07-16,Add_Flavour
89354,2019-07-25,Add_Flavour
94238,2019-07-21,Add_Flavour
61760,2019-07-27,Add_Flavour
95998,2019-07-07,Add_Flavour
95998,2019-07-07,Select_Category
81018,2019-07-23,Add_Flavour
81018,2019-08-04,Select_Category
75040,2019-08-12,Add_Flavour
79139,2019-07-20,Add_Flavour
79139,2019-07-22,Select_Category
31910,2019-07-27,Add_Flavour
33938,2019-07-17,Add_Flavour
11339,2019-07-24,Add_Flavour
11339,2019-07-29,Select_Category
95245,2019-07-13,Add_Flavour
6034,2019-07-11,Add_Flavour
61143,2019-07-04,Add_Flavour
84277,2019-07-19,Add_Flavour
84277,2019-07-23,Select_Category
40876,2019-07-30,Add_Flavour
50445,2019-07-30,Add_Flavour
50445,2019-08-08,Select_Category
30783,2019-07-24,Add_Flavour
30783,2019-07-26,Select_Category
56412,2019-07-15,Add_Flavour
93917,2019-07-05,Add_Flavour
92453,2019-07-28,Add_Flavour
92453,2019-07-31,Select_Category
49897,2019-07-22,Add_Flavour
19885,2019-07-13,Add_Flavour
28429,2019-07-18,Add_Flavour
28429,2019-07-22,Select_Category
40313,2019-07-22,Add_Flavour
40313,2019-07-22,Select_Category
14952,2019-07-14,Add_Flavour
14952,2019-07-21,Select_Category
6167,2019-07-17,Add_Flavour
6167,2019-07-28,Select_Category
68824,2019-07-19,Add_Flavour
68824,2019-08-03,Select_Category
18548,2019-07-23,Add_Flavour
50373,2019-07-09,Add_Flavour
50373,2019-07-15,Select_Category
39520,2019-07-30,Add_Flavour
64630,2019-07-14,Add_Flavour
20704,2019-07-16,Add_Flavour
20704,2019-07-17,Select_Category
68682,2019-07-18,Add_Flavour
68682,2019-07-29,Select_Category
4045,2019-07-29,Add_Flavour
33955,2019-07-19,Add_Flavour
41963,2019-07-28,Add_Flavour
41963,2019-08-09,Select_Category
11658,2019-08-04,Add_Flavour
44207,2019-07-20,Add_Flavour
44207,2019-07-27,Select_Category
33378,2019-07-31,Add_Flavour
29932,2019-07-16,Add_Flavour
40895,2019-07-23,Add_Flavour
40895,2019-07-23,Select_Category
55717,2019-08-10,Add_Flavour
14824,2019-07-29,Add_Flavour
14824,2019-08-10,Select_Category
11526,2019-07-11,Add_Flavour
26903,2019-07-13,Add_Flavour
26903,2019-07-13,Select_Category
87560,2019-07-06,Add_Flavour
31619,2019-07-24,Add_Flavour
77331,2019-07-10,Add_Flavour
77331,2019-07-27,Select_Category
98295,2019-08-03,Add_Flavour
18492,2019-07-26,Add_Flavour
89839,2019-08-09,Add_Flavour
65621,2019-07-26,Add_Flavour
76254,2019-07-23,Add_Flavour
27386,2019-07-06,Add_Flavour
27386,2019-07-16,Select_Category
18051,2019-07-06,Add_Flavour
18051,2019-07-11,Select_Category
12107,2019-07-22,Add_Flavour
63548,2019-07-29,Add_Flavour
63548,2019-08-06,Select_Category
44963,2019-07-16,Add_Flavour
44963,2019-07-21,Select_Category
34142,2019-07-19,Add_Flavour
51049,2019-07-23,Add_Flavour
96147,2019-07-14,Add_Flavour
96147,2019-07-16,Select_Category
59691,2019-07-08,Add_Flavour
59691,2019-07-14,Select_Category
58036,2019-07-27,Add_Flavour
58036,2019-07-29,Select_Category
49915,2019-07-26,Add_Flavour
97019,2019-07-20,Add_Flavour
97019,2019-07-21,Select_Category
44387,2019-07-28,Add_Flavour
44387,2019-08-11,Select_Category
63483,2019-07-09,Add_Flavour
63483,2019-07-10,Select_Category
19329,2019-08-01,Add_Flavour
56122,2019-07-25,Add_Flavour
4982,2019-07-20,Add_Flavour
89145,2019-07-19,Add_Flavour
89145,2019-07-21,Select_Category
44680,2019-07-07,Add_Flavour
44680,2019-07-10,Select_Category
90205,2019-07-23,Add_Flavour
90205,2019-07-27,Select_Category
84831,2019-07-16,Add_Flavour
84831,2019-07-18,Select_Category
75482,2019-07-11,Add_Flavour
60673,2019-07-30,Add_Flavour
60673,2019-08-02,Select_Category
10243,2019-07-25,Add_Flavour
10243,2019-07-28,Select_Category
59137,2019-07-20,Add_Flavour
86441,2019-07-22,Add_Flavour
86441,2019-07-23,Select_Category
10809,2019-07-07,Add_Flavour
10809,2019-07-09,Select_Category
27705,2019-07-09,Add_Flavour
27705,2019-07-20,Select_Category
66926,2019-08-05,Add_Flavour
13210,2019-08-05,Add_Flavour
53259,2019-07-27,Add_Flavour
53259,2019-07-28,Select_Category
59460,2019-07-18,Add_Flavour
14129,2019-07-27,Add_Flavour
11267,2019-07-13,Add_Flavour
72332,2019-07-06,Add_Flavour
72332,2019-07-25,Select_Category
20721,2019-07-18,Add_Flavour
20721,2019-07-19,Select_Category
87293,2019-07-12,Add_Flavour
87293,2019-07-21,Select_Category
52691,2019-07-21,Add_Flavour
52691,2019-07-21,Select_Category
76958,2019-07-30,Add_Flavour
97379,2019-07-19,Add_Flavour
97379,2019-07-29,Select_Category
55413,2019-08-03,Add_Flavour
58201,2019-07-15,Add_Flavour
58201,2019-07-20,Select_Category
48538,2019-07-24,Add_Flavour
62163,2019-07-14,Add_Flavour
12170,2019-07-25,Add_Flavour
12170,2019-07-30,Select_Category
79525,2019-07-19,Add_Flavour
74410,2019-07-21,Add_Flavour
74410,2019-07-21,Select_Category
84844,2019-07-20,Add_Flavour
84844,2019-07-21,Select_Category
5635,2019-07-22,Add_Flavour
81759,2019-07-18,Add_Flavour
81759,2019-07-19,Select_Category
79974,2019-07-20,Add_Flavour
19587,2019-07-31,Add_Flavour
19587,2019-07-31,Select_Category
30054,2019-07-22,Add_Flavour
30054,2019-07-24,Select_Category
85367,2019-07-07,Add_Flavour
85367,2019-07-09,Select_Category
46854,2019-07-16,Add_Flavour
39030,2019-07-22,Add_Flavour
39030,2019-08-07,Select_Category
55138,2019-08-04,Add_Flavour
40826,2019-08-04,Add_Flavour
40826,2019-08-09,Select_Category
75019,2019-07-18,Add_Flavour
83041,2019-07-23,Add_Flavour
83041,2019-07-27,Select_Category
2770,2019-07-09,Add_Flavour
82666,2019-07-19,Add_Flavour
64937,2019-07-21,Add_Flavour
28985,2019-07-11,Add_Flavour
28985,2019-07-14,Select_Category
40411,2019-07-27,Add_Flavour
40411,2019-08-12,Select_Category
19935,2019-07-07,Add_Flavour
19935,2019-07-19,Select_Category
21695,2019-07-30,Add_Flavour
80681,2019-08-08,Add_Flavour
99078,2019-07-24,Add_Flavour
72447,2019-07-13,Add_Flavour
72447,2019-07-15,Select_Category
35385,2019-08-03,Add_Flavour
35385,2019-08-08,Select_Category
65769,2019-07-15,Add_Flavour
65769,2019-07-15,Select_Category
97323,2019-08-06,Add_Flavour
97323,2019-08-09,Select_Category
93026,2019-07-31,Add_Flavour
29289,2019-07-29,Add_Flavour
85491,2019-07-20,Add_Flavour
56447,2019-07-16,Add_Flavour
66717,2019-07-18,Add_Flavour
14395,2019-07-27,Add_Flavour
84357,2019-08-02,Add_Flavour
22186,2019-08-08,Add_Flavour
78009,2019-07-24,Add_Flavour
78009,2019-07-30,Select_Category
53199,2019-08-06,Add_Flavour
35283,2019-08-03,Add_Flavour
35283,2019-08-05,Select_Category
26862,2019-07-06,Add_Flavour
26862,2019-07-23,Select_Category
98729,2019-08-01,Add_Flavour
69311,2019-07-23,Add_Flavour
69311,2019-07-23,Select_Category
31253,2019-07-21,Add_Flavour
13398,2019-08-03,Add_Flavour
13398,2019-08-03,Select_Category
3961,2019-07-04,Add_Flavour
75855,2019-07-16,Add_Flavour
31008,2019-08-03,Add_Flavour
52777,2019-07-08,Add_Flavour
35306,2019-08-09,Add_Flavour
49473,2019-07-17,Add_Flavour
26820,2019-07-14,Add_Flavour
26514,2019-08-01,Add_Flavour
73039,2019-07-10,Add_Flavour
11371,2019-07-17,Add_Flavour
24354,2019-07-23,Add_Flavour
41646,2019-07-21,Add_Flavour
41646,2019-07-29,Select_Category
9411,2019-08-03,Add_Flavour
86315,2019-07-13,Add_Flavour
86315,2019-07-23,Select_Category
8995,2019-07-25,Add_Flavour
8995,2019-08-10,Select_Category
65404,2019-07-28,Add_Flavour
24152,2019-07-31,Add_Flavour
50385,2019-07-17,Add_Flavour
74890,2019-07-17,Add_Flavour
20905,2019-07-27,Add_Flavour
20905,2019-08-01,Select_Category
80836,2019-07-09,Add_Flavour
55524,2019-07-18,Add_Flavour
55524,2019-07-19,Select_Category
66691,2019-07-15,Add_Flavour
66691,2019-07-28,Select_Category
18367,2019-07-22,Add_Flavour
30873,2019-08-06,Add_Flavour
10051,2019-07-23,Add_Flavour
18296,2019-07-23,Add_Flavour
86976,2019-07-22,Add_Flavour
84994,2019-07-24,Add_Flavour
75469,2019-08-01,Add_Flavour
18589,2019-08-05,Add_Flavour
52553,2019-07-26,Add_Flavour
52553,2019-07-28,Select_Category
3554,2019-08-06,Add_Flavour
3554,2019-08-09,Select_Category
76523,2019-07-26,Add_Flavour
18111,2019-07-06,Add_Flavour
18111,2019-07-06,Select_Category
91277,2019-07-06,Add_Flavour
94171,2019-07-28,Add_Flavour
50592,2019-07-12,Add_Flavour
50592,2019-07-14,Select_Category
54259,2019-07-28,Add_Flavour
32663,2019-07-26,Add_Flavour
32663,2019-08-06,Select_Category
99805,2019-08-06,Add_Flavour
69885,2019-07-03,Add_Flavour
69885,2019-07-13,Select_Category
75319,2019-07-16,Add_Flavour
75319,2019-07-22,Select_Category
21261,2019-07-23,Add_Flavour
46788,2019-07-28,Add_Flavour
33677,2019-08-03,Add_Flavour
7903,2019-07-12,Add_Flavour
7903,2019-07-26,Select_Category
20042,2019-07-18,Add_Flavour
48469,2019-07-25,Add_Flavour
27141,2019-07-12,Add_Flavour
27141,2019-07-26,Select_Category
28196,2019-07-31,Add_Flavour
74475,2019-07-17,Add_Flavour
74475,2019-07-21,Select_Category
8305,2019-07-15,Add_Flavour
75699,2019-07-09,Add_Flavour
75699,2019-07-13,Select_Category
71403,2019-08-06,Add_Flavour
45053,2019-07-09,Add_Flavour
96002,2019-07-18,Add_Flavour
29910,2019-07-21,Add_Flavour
29910,2019-07-28,Select_Category
5053,2019-08-09,Add_Flavour
5053,2019-08-09,Select_Category
28473,2019-08-10,Add_Flavour
13375,2019-07-21,Add_Flavour
36092,2019-08-02,Add_Flavour
97150,2019-07-12,Add_Flavour
97150,2019-07-23,Select_Category
3762,2019-07-14,Add_Flavour
3762,2019-07-23,Select_Category
78362,2019-07-17,Add_Flavour
31929,2019-07-26,Add_Flavour
2153,2019-07-25,Add_Flavour
2153,2019-07-25,Select_Category
94975,2019-07-05,Add_Flavour
13349,2019-07-23,Add_Flavour
13349,2019-07-23,Select_Category
39572,2019-07-31,Add_Flavour
39572,2019-08-05,Select_Category
80550,2019-07-27,Add_Flavour
80550,2019-08-01,Select_Category
16957,2019-08-03,Add_Flavour
95510,2019-08-03,Add_Flavour
32358,2019-07-14,Add_Flavour
32358,2019-07-14,Select_Category
77466,2019-08-06,Add_Flavour
53292,2019-07-29,Add_Flavour
27906,2019-08-05,Add_Flavour
27906,2019-08-05,Select_Category
68630,2019-08-02,Add_Flavour
72188,2019-07-13,Add_Flavour
72188,2019-07-22,Select_Category
84982,2019-07-27,Add_Flavour
84982,2019-07-27,Select_Category
88369,2019-07-31,Add_Flavour
8594,2019-08-08,Add_Flavour
8594,2019-08-08,Select_Category
40060,2019-07-07,Add_Flavour
40060,2019-07-11,Select_Category
87521,2019-07-18,Add_Flavour
87521,2019-07-28,Select_Category
76875,2019-07-23,Add_Flavour
76875,2019-07-26,Select_Category
77559,2019-07-10,Add_Flavour
50030,2019-08-04,Add_Flavour
49154,2019-07-10,Add_Flavour
49154,2019-07-10,Select_Category
61901,2019-07-29,Add_Flavour
61901,2019-08-02,Select_Category
67676,2019-07-30,Add_Flavour
96727,2019-08-06,Add_Flavour
81666,2019-07-31,Add_Flavour
65764,2019-08-02,Add_Flavour
65764,2019-08-14,Select_Category
86076,2019-08-02,Add_Flavour
86076,2019-08-14,Select_Category
34387,2019-07-20,Add_Flavour
41864,2019-07-21,Add_Flavour
79878,2019-08-10,Add_Flavour
79878,2019-08-10,Select_Category
4769,2019-07-07,Add_Flavour
49385,2019-07-15,Add_Flavour
14453,2019-07-19,Add_Flavour
33761,2019-08-10,Add_Flavour
33761,2019-08-10,Select_Category
93340,2019-07-22,Add_Flavour
29639,2019-07-24,Add_Flavour
29639,2019-07-31,Select_Category
19560,2019-07-26,Add_Flavour
58719,2019-08-10,Add_Flavour
58719,2019-08-11,Select_Category
27124,2019-07-15,Add_Flavour
27124,2019-07-16,Select_Category
52801,2019-08-05,Add_Flavour
48898,2019-08-07,Add_Flavour
48898,2019-08-09,Select_Category
74983,2019-08-02,Add_Flavour
61712,2019-07-28,Add_Flavour
61712,2019-08-06,Select_Category
51538,2019-07-20,Add_Flavour
51538,2019-07-29,Select_Category
28776,2019-08-05,Add_Flavour
33052,2019-08-03,Add_Flavour
33052,2019-08-04,Select_Category
73680,2019-07-28,Add_Flavour
23854,2019-07-31,Add_Flavour
93881,2019-07-04,Add_Flavour
71432,2019-08-09,Add_Flavour
71432,2019-08-10,Select_Category
95834,2019-08-02,Add_Flavour
37261,2019-07-31,Add_Flavour
37261,2019-08-04,Select_Category
55645,2019-07-08,Add_Flavour
81829,2019-07-17,Add_Flavour
81829,2019-07-19,Select_Category
59275,2019-07-09,Add_Flavour
44979,2019-08-06,Add_Flavour
44979,2019-08-06,Select_Category
32455,2019-07-30,Add_Flavour
59940,2019-07-21,Add_Flavour
23884,2019-07-26,Add_Flavour
23884,2019-07-26,Select_Category
59641,2019-07-15,Add_Flavour
82685,2019-07-30,Add_Flavour
82685,2019-08-08,Select_Category
59155,2019-07-17,Add_Flavour
59155,2019-07-21,Select_Category
26600,2019-07-20,Add_Flavour
26600,2019-07-30,Select_Category
47356,2019-07-13,Add_Flavour
41936,2019-07-20,Add_Flavour
41936,2019-07-25,Select_Category
24401,2019-07-13,Add_Flavour
24401,2019-07-13,Select_Category
22091,2019-07-16,Add_Flavour
60925,2019-07-27,Add_Flavour
38709,2019-07-12,Add_Flavour
38709,2019-07-25,Select_Category
90780,2019-07-30,Add_Flavour
90780,2019-08-03,Select_Category
93459,2019-07-22,Add_Flavour
6240,2019-07-30,Add_Flavour
6240,2019-07-30,Select_Category
82622,2019-07-26,Add_Flavour
68119,2019-07-12,Add_Flavour
68119,2019-07-12,Select_Category
14132,2019-07-10,Add_Flavour
14132,2019-07-21,Select_Category
93383,2019-07-26,Add_Flavour
93383,2019-08-11,Select_Category
66955,2019-07-18,Add_Flavour
66955,2019-07-19,Select_Category
62678,2019-08-09,Add_Flavour
39480,2019-08-02,Add_Flavour
39480,2019-08-08,Select_Category
49836,2019-08-11,Add_Flavour
49836,2019-08-14,Select_Category
13039,2019-07-31,Add_Flavour
11787,2019-07-19,Add_Flavour
42191,2019-07-12,Add_Flavour
68840,2019-07-25,Add_Flavour
67079,2019-07-27,Add_Flavour
29716,2019-07-11,Add_Flavour
29716,2019-07-23,Select_Category
77684,2019-07-24,Add_Flavour
50151,2019-07-30,Add_Flavour
50151,2019-08-04,Select_Category
94208,2019-08-02,Add_Flavour
14160,2019-07-21,Add_Flavour
14160,2019-07-26,Select_Category
85836,2019-07-03,Add_Flavour
85836,2019-07-19,Select_Category
55400,2019-07-09,Add_Flavour
39834,2019-07-22,Add_Flavour
20507,2019-07-20,Add_Flavour
41792,2019-07-05,Add_Flavour
41792,2019-07-11,Select_Category
54578,2019-08-01,Add_Flavour
54578,2019-08-02,Select_Category
16245,2019-07-22,Add_Flavour
16245,2019-08-07,Select_Category
62044,2019-08-02,Add_Flavour
58430,2019-07-22,Add_Flavour
58430,2019-07-24,Select_Category
79933,2019-07-17,Add_Flavour
79933,2019-07-18,Select_Category
98418,2019-07-14,Add_Flavour
98418,2019-07-15,Select_Category
9241,2019-08-01,Add_Flavour
9241,2019-08-01,Select_Category
25373,2019-07-25,Add_Flavour
25373,2019-07-27,Select_Category
38795,2019-07-09,Add_Flavour
38795,2019-07-20,Select_Category
13038,2019-08-08,Add_Flavour
68932,2019-07-13,Add_Flavour
44350,2019-07-11,Add_Flavour
44350,2019-07-23,Select_Category
30627,2019-07-11,Add_Flavour
30627,2019-07-15,Select_Category
86717,2019-07-23,Add_Flavour
86717,2019-08-04,Select_Category
1068,2019-07-04,Add_Flavour
1068,2019-07-07,Select_Category
26808,2019-08-02,Add_Flavour
75115,2019-07-22,Add_Flavour
45084,2019-08-01,Add_Flavour
45084,2019-08-03,Select_Category
44953,2019-07-18,Add_Flavour
84343,2019-07-24,Add_Flavour
84343,2019-07-31,Select_Category
41925,2019-07-31,Add_Flavour
75702,2019-08-08,Add_Flavour
45985,2019-07-16,Add_Flavour
43148,2019-08-01,Add_Flavour
89543,2019-07-16,Add_Flavour
86972,2019-07-18,Add_Flavour
70139,2019-07-21,Add_Flavour
70139,2019-07-26,Select_Category
13596,2019-07-19,Add_Flavour
13596,2019-07-21,Select_Category
91073,2019-07-31,Add_Flavour
91073,2019-08-01,Select_Category
46389,2019-07-17,Add_Flavour
74010,2019-07-06,Add_Flavour
74010,2019-07-19,Select_Category
89056,2019-07-04,Add_Flavour
58913,2019-08-03,Add_Flavour
16384,2019-07-21,Add_Flavour
16572,2019-07-17,Add_Flavour
1415,2019-07-22,Add_Flavour
1415,2019-07-23,Select_Category
18370,2019-07-12,Add_Flavour
18370,2019-07-13,Select_Category
10578,2019-07-20,Add_Flavour
10578,2019-07-21,Select_Category
4206,2019-07-08,Add_Flavour
4206,2019-07-16,Select_Category
76924,2019-08-04,Add_Flavour
66445,2019-07-25,Add_Flavour
61894,2019-07-08,Add_Flavour
81440,2019-07-29,Add_Flavour
94752,2019-07-30,Add_Flavour
46981,2019-07-26,Add_Flavour
46981,2019-08-05,Select_Category
29537,2019-08-04,Add_Flavour
29537,2019-08-08,Select_Category
70828,2019-07-16,Add_Flavour
75976,2019-07-26,Add_Flavour
75976,2019-07-27,Select_Category
3832,2019-07-24,Add_Flavour
3832,2019-07-25,Select_Category
54743,2019-07-11,Add_Flavour
64193,2019-07-26,Add_Flavour
64538,2019-07-19,Add_Flavour
64538,2019-07-22,Select_Category
45392,2019-07-03,Add_Flavour
45392,2019-07-15,Select_Category
97105,2019-07-07,Add_Flavour
97105,2019-07-18,Select_Category
94984,2019-07-15,Add_Flavour
94984,2019-07-21,Select_Category
14798,2019-07-20,Add_Flavour
14798,2019-07-29,Select_Category
75609,2019-07-22,Add_Flavour
98631,2019-07-16,Add_Flavour
98631,2019-07-23,Select_Category
19512,2019-07-09,Add_Flavour
19512,2019-07-23,Select_Category
33257,2019-07-27,Add_Flavour
33257,2019-07-30,Select_Category
21893,2019-07-15,Add_Flavour
21893,2019-07-19,Select_Category
45256,2019-07-27,Add_Flavour
45256,2019-08-07,Select_Category
22546,2019-07-18,Add_Flavour
90607,2019-07-04,Add_Flavour
45402,2019-07-28,Add_Flavour
69392,2019-07-27,Add_Flavour
69392,2019-07-28,Select_Category
2082,2019-07-31,Add_Flavour
2082,2019-08-02,Select_Category
25267,2019-07-17,Add_Flavour
25267,2019-07-23,Select_Category
74845,2019-07-26,Add_Flavour
58928,2019-07-23,Add_Flavour
42085,2019-08-03,Add_Flavour
85547,2019-07-27,Add_Flavour
85547,2019-08-02,Select_Category
95862,2019-08-04,Add_Flavour
51444,2019-07-06,Add_Flavour
51444,2019-07-11,Select_Category
90685,2019-08-01,Add_Flavour
69878,2019-07-24,Add_Flavour
69878,2019-07-28,Select_Category
24813,2019-07-29,Add_Flavour
24813,2019-07-30,Select_Category
73961,2019-07-16,Add_Flavour
76635,2019-07-27,Add_Flavour
46720,2019-07-06,Add_Flavour
46720,2019-07-17,Select_Category
35898,2019-07-19,Add_Flavour
48245,2019-08-07,Add_Flavour
69294,2019-07-25,Add_Flavour
20750,2019-07-19,Add_Flavour
20750,2019-07-27,Select_Category
73858,2019-07-03,Add_Flavour
73858,2019-07-04,Select_Category
68300,2019-07-23,Add_Flavour
68300,2019-07-24,Select_Category
69038,2019-07-24,Add_Flavour
69928,2019-08-04,Add_Flavour
69928,2019-08-05,Select_Category
73489,2019-07-25,Add_Flavour
8672,2019-07-19,Add_Flavour
8672,2019-08-03,Select_Category
15318,2019-07-30,Add_Flavour
66635,2019-07-19,Add_Flavour
66635,2019-07-26,Select_Category
25191,2019-07-19,Add_Flavour
49866,2019-08-03,Add_Flavour
49866,2019-08-04,Select_Category
29159,2019-07-15,Add_Flavour
29159,2019-07-28,Select_Category
14441,2019-07-18,Add_Flavour
17345,2019-08-06,Add_Flavour
7568,2019-07-14,Add_Flavour
13792,2019-07-23,Add_Flavour
28924,2019-07-09,Add_Flavour
90809,2019-07-25,Add_Flavour
90809,2019-07-26,Select_Category
74382,2019-07-20,Add_Flavour
74382,2019-07-20,Select_Category
2549,2019-07-25,Add_Flavour
99702,2019-07-11,Add_Flavour
99702,2019-07-19,Select_Category
30622,2019-07-27,Add_Flavour
30622,2019-08-04,Select_Category
58147,2019-08-09,Add_Flavour
58147,2019-08-09,Select_Category
92755,2019-07-29,Add_Flavour
92755,2019-07-30,Select_Category
29963,2019-07-18,Add_Flavour
36962,2019-07-22,Add_Flavour
36962,2019-08-01,Select_Category
62035,2019-07-17,Add_Flavour
24833,2019-07-23,Add_Flavour
24833,2019-07-31,Select_Category
51731,2019-07-12,Add_Flavour
51731,2019-07-17,Select_Category
32152,2019-07-20,Add_Flavour
81216,2019-08-08,Add_Flavour
81216,2019-08-08,Select_Category
1632,2019-07-29,Add_Flavour
1632,2019-08-03,Select_Category
1228,2019-08-05,Add_Flavour
1228,2019-08-06,Select_Category
1186,2019-07-15,Add_Flavour
82659,2019-07-27,Add_Flavour
81025,2019-07-31,Add_Flavour
81025,2019-08-07,Select_Category
46591,2019-07-20,Add_Flavour
46591,2019-08-01,Select_Category
88507,2019-07-22,Add_Flavour
88507,2019-08-07,Select_Category
16458,2019-07-15,Add_Flavour
49998,2019-07-12,Add_Flavour
92091,2019-07-28,Add_Flavour
46407,2019-08-03,Add_Flavour
46407,2019-08-12,Select_Category
28737,2019-08-06,Add_Flavour
99661,2019-08-06,Add_Flavour
99661,2019-08-07,Select_Category
67217,2019-07-22,Add_Flavour
47234,2019-07-22,Add_Flavour
25717,2019-07-14,Add_Flavour
30175,2019-08-02,Add_Flavour
58870,2019-07-18,Add_Flavour
67780,2019-07-22,Add_Flavour
67780,2019-07-22,Select_Category
60164,2019-08-06,Add_Flavour
60164,2019-08-07,Select_Category
14199,2019-07-08,Add_Flavour
14199,2019-07-24,Select_Category
14852,2019-08-05,Add_Flavour
14852,2019-08-10,Select_Category
89206,2019-07-14,Add_Flavour
65551,2019-07-29,Add_Flavour
2449,2019-07-15,Add_Flavour
5296,2019-07-29,Add_Flavour
50966,2019-07-21,Add_Flavour
50966,2019-07-24,Select_Category
5961,2019-08-06,Add_Flavour
5961,2019-08-08,Select_Category
35264,2019-08-08,Add_Flavour
36879,2019-08-01,Add_Flavour
46993,2019-08-01,Add_Flavour
40395,2019-07-30,Add_Flavour
40395,2019-07-30,Select_Category
81694,2019-08-08,Add_Flavour
27580,2019-07-22,Add_Flavour
27580,2019-08-05,Select_Category
78530,2019-07-20,Add_Flavour
78530,2019-07-22,Select_Category
7855,2019-08-04,Add_Flavour
14827,2019-08-06,Add_Flavour
6276,2019-07-20,Add_Flavour
6276,2019-07-24,Select_Category
78334,2019-07-10,Add_Flavour
78334,2019-07-17,Select_Category
27947,2019-07-22,Add_Flavour
27947,2019-08-03,Select_Category
62766,2019-07-25,Add_Flavour
62766,2019-07-27,Select_Category
87939,2019-08-03,Add_Flavour
87939,2019-08-12,Select_Category
52148,2019-07-09,Add_Flavour
89905,2019-08-11,Add_Flavour
97382,2019-07-07,Add_Flavour
32866,2019-07-28,Add_Flavour
45413,2019-07-21,Add_Flavour
45413,2019-07-21,Select_Category
82225,2019-08-06,Add_Flavour
51948,2019-07-24,Add_Flavour
51948,2019-08-04,Select_Category
13804,2019-08-01,Add_Flavour
13804,2019-08-12,Select_Category
46096,2019-08-02,Add_Flavour
46096,2019-08-03,Select_Category
25770,2019-07-31,Add_Flavour
74373,2019-07-21,Add_Flavour
46691,2019-07-14,Add_Flavour
46691,2019-07-14,Select_Category
91050,2019-07-14,Add_Flavour
54856,2019-07-21,Add_Flavour
75558,2019-08-06,Add_Flavour
41911,2019-07-24,Add_Flavour
41911,2019-07-24,Select_Category
15996,2019-07-23,Add_Flavour
5083,2019-07-23,Add_Flavour
5083,2019-07-31,Select_Category
82239,2019-07-26,Add_Flavour
42375,2019-07-26,Add_Flavour
42375,2019-07-27,Select_Category
66466,2019-07-27,Add_Flavour
66466,2019-07-27,Select_Category
82993,2019-08-08,Add_Flavour
29097,2019-07-10,Add_Flavour
83032,2019-07-20,Add_Flavour
83032,2019-07-22,Select_Category
23543,2019-07-31,Add_Flavour
23543,2019-08-12,Select_Category
87512,2019-07-17,Add_Flavour
84356,2019-07-22,Add_Flavour
84356,2019-07-26,Select_Category
14574,2019-07-14,Add_Flavour
72239,2019-07-31,Add_Flavour
5584,2019-07-09,Add_Flavour
68172,2019-07-31,Add_Flavour
68172,2019-08-01,Select_Category
48325,2019-08-13,Add_Flavour
87964,2019-07-17,Add_Flavour
87964,2019-07-17,Select_Category
17629,2019-07-15,Add_Flavour
17629,2019-07-15,Select_Category
53064,2019-07-24,Add_Flavour
27970,2019-07-25,Add_Flavour
27970,2019-07-26,Select_Category
87613,2019-07-30,Add_Flavour
87613,2019-07-30,Select_Category
42691,2019-07-26,Add_Flavour
42691,2019-08-05,Select_Category
59292,2019-07-11,Add_Flavour
15234,2019-07-21,Add_Flavour
15234,2019-08-01,Select_Category
90277,2019-07-29,Add_Flavour
91799,2019-07-28,Add_Flavour
91799,2019-08-04,Select_Category
65370,2019-07-21,Add_Flavour
5924,2019-07-29,Add_Flavour
5924,2019-07-29,Select_Category
34259,2019-08-11,Add_Flavour
18457,2019-07-25,Add_Flavour
18457,2019-08-07,Select_Category
81984,2019-07-12,Add_Flavour
81984,2019-07-13,Select_Category
